bout_idx,start_frame,end_frame,height_pre_static,speed_pre_static,pre_is_static,height_walk_start,speed_walk_start,height_walk_end,speed_walk_end,height_post_static,speed_post_static,post_is_static,delta_height_start,delta_height_end
18,189747,191461,2.2848236980438235,7.929338993540033,False,2.0464080505371096,14.742606952316288,2.107711631774902,10.870599532179739,2.2341508510500883,15.362418756348955,False,-0.23841564750671385,0.12643921927518642
19,199908,201034,2.043918670654297,12.231047679351148,False,1.9796880874633787,18.513757321561084,1.906738124847412,13.066197752243516,1.9793744049072266,10.412622343541223,False,-0.06423058319091846,0.0726362800598146
20,205577,206546,1.9747746124267576,12.44187092920547,False,2.0068791160583497,18.06021714914564,2.00878519821167,14.497871154902255,2.0301067771911625,9.66156454785277,False,0.03210450363159212,0.021321578979492717
21,213453,214982,2.2064945392608646,7.908518200389866,False,2.14088984298706,13.84157539449255,1.9796830062866215,13.459324887747135,1.9339386367797855,17.84848153493484,False,-0.06560469627380439,-0.045744369506836025
22,242365,243623,1.9917302017211913,9.602440982858827,False,1.998148601531983,9.87396057955512,2.113813106536865,11.436596112867617,2.2241895885467526,9.44193002048059,False,0.00641839981079162,0.11037648200988759
23,248357,249411,2.0804614906311034,10.483560790734161,False,1.968697734832764,9.277844190916484,1.9983384361267094,12.613536004209427,1.8584200954437256,10.205261937493056,False,-0.11176375579833953,-0.1399183406829838
24,266762,267276,2.1669365558624265,8.374556500808488,False,2.0284270095825194,12.39216732108004,2.0461401672363286,6.764650551054431,1.8436026268005372,27.34590605359357,False,-0.13850954627990708,-0.20253754043579142
25,272716,273857,1.9563305931091306,5.550157563151633,False,1.9773086585998536,20.477404647581682,1.8627975006103517,7.588360610835775,2.0614163932800293,9.005847697709266,False,0.020978065490723008,0.1986188926696777
26,286443,287470,1.8252416191101073,4.131446486108352,False,1.8060932903289797,5.839147563039669,2.0220407371521,15.747283284314282,2.13625319480896,9.681742610661118,False,-0.0191483287811276,0.11421245765686017
27,317343,318215,2.0162542114257813,11.538409583872264,False,1.9761399841308593,15.708608181279082,2.0741170501708983,2.1564449562100565,2.0010168437957763,6.491500095844263,False,-0.04011422729492198,-0.07310020637512205
28,319067,320016,2.027095111846924,6.67940333452306,False,2.0422257423400882,6.5013206700156205,2.1175481300354004,28.147281465573137,2.340750335693359,17.22306478916962,False,0.015130630493164432,0.22320220565795879
29,330933,331351,1.9499715538024902,15.027026961429582,False,1.9549121913909913,18.5509054841555,2.024676849365235,15.622530508021818,1.9947268524169919,6.769407080321962,False,0.004940637588501051,-0.029949996948243074
30,343104,345831,2.3077172851562495,6.833653652387203,False,2.0978950119018553,13.694807552762315,1.8957858161926264,4.198935200826107,1.8279354705810547,12.348266108209268,False,-0.20982227325439418,-0.06785034561157177
31,356348,357478,2.2095374164581294,7.172139284578158,False,2.0551442909240727,13.419883263119784,1.955671653747559,22.47871313470836,1.933565347671509,13.31940006381284,False,-0.1543931255340567,-0.02210630607605002
32,364029,365064,2.290334825515747,12.966548865301924,False,1.9970854187011722,10.096913959917668,1.909971174240112,17.573001027378535,1.8413411312103276,11.231238352698815,False,-0.2932494068145748,-0.06863004302978437
33,380767,382481,1.9255040130615233,11.814717948423677,False,2.006252336502075,14.611456143770333,1.8324267044067384,9.373720840797771,1.8707125320434568,9.866833119729554,False,0.08074832344055172,0.038285827636718395
34,393578,395181,1.6178478202819826,8.161460200741999,False,1.6779200057983399,7.754141147042668,1.8505827808380124,10.040117754477679,1.9468127994537354,7.038372817086593,False,0.06007218551635729,0.096230018615723
35,402318,402874,1.8390711250305176,14.609681455795275,False,1.9939266891479495,16.885247248202642,2.0688293914794924,18.664175175130634,2.058424753189087,12.342278796828705,False,0.15485556411743184,-0.010404638290405277
36,414580,415865,1.9244592094421387,9.113219527350315,False,1.9916845169067383,13.698300790217502,2.0326368083953854,17.902630842249398,1.935425016403198,9.162953945244196,False,0.06722530746459965,-0.09721179199218732
37,422907,423883,1.9607506942749027,14.017295639064095,False,1.9620137844085692,14.344094685053848,2.003423921585083,16.346688385064457,2.195555290222168,9.394842331974472,False,0.0012630901336665445,0.19213136863708513
38,433648,434688,1.901759273529053,9.640320519977058,False,1.7442153034210204,10.273328163560574,2.108885566711426,9.58075618586805,2.2554098205566406,8.863895148937326,False,-0.15754397010803256,0.1465242538452145
39,449971,451836,1.8433897895812987,2.3024197016910075,True,1.9262494239807129,12.694375151382978,2.026482048034668,3.8331275540580507,2.0960653686523436,8.632220341843647,False,0.08285963439941413,0.06958332061767569
40,457367,459066,2.151696230185152,8.710376507498806,False,1.9752481555938717,16.386086538131224,1.7805351161956793,10.237135793585239,1.9916089859008788,8.509416854109856,False,-0.17644807459128042,0.21107386970519948
41,480814,482046,1.9249220352172849,10.960762876604457,False,2.0200499572753907,27.29142741630056,1.8808553485870363,16.317747782330457,2.1403236808776858,12.244171550978072,False,0.09512792205810583,0.2594683322906495
42,488277,489020,1.8427055072784426,10.175321983784428,False,1.9856289863586425,19.965906763369052,2.0478303871154786,25.524768773416593,2.127256483078003,13.7689166051585,False,0.14292347908019987,0.07942609596252437
43,523562,525047,2.178369140625,6.9282898736658876,False,2.1036007347106933,8.849347965583394,2.028583229064941,16.584956695263163,1.9346575603485108,8.845757248510488,False,-0.07476840591430678,-0.09392566871643027
44,534761,535761,2.210278900146484,8.47672094734424,False,1.9616699943542477,13.511556466836028,2.040670093536377,30.507699361978936,1.9456250514984128,10.522814655187103,False,-0.2486089057922365,-0.09504504203796404
45,536311,536514,1.9503475227355958,15.658623999490594,False,1.970600170135498,19.32695959525306,2.01160737991333,20.488948289818346,1.876655275344849,14.502112913996235,False,0.02025264739990229,-0.13495210456848072
46,542443,543794,2.003922763824463,11.665113634187684,False,1.914939245223999,9.479258388242048,1.9126167640686034,2.247107160145399,1.8785633068084715,12.759596762502497,False,-0.08898351860046394,-0.03405345726013187
47,550869,552427,1.831371343612671,11.622480291528767,False,1.9081464786529543,12.699869187919601,2.076224536895752,2.14168811729208,1.9880917072296143,8.012999748215895,False,0.07677513504028322,-0.08813282966613789
48,556054,556495,1.7001329193115233,11.414870553361187,False,1.8611955833435059,8.704156886810962,2.0570547828674313,10.943831297992332,1.896115934371948,13.713272728586698,False,0.16106266403198255,-0.16093884849548323
49,559801,560844,1.7596419429779049,3.9908539150900952,False,1.8796457366943364,7.801750905733352,2.0331723823547363,8.993099842551267,2.201404811859131,6.855731484644877,False,0.12000379371643155,0.16823242950439488
50,568466,569528,2.06798943901062,9.15878709414836,False,1.8756153202056887,14.525934996886141,1.9748108406066893,18.67165298118184,1.9664271640777589,11.287895343424104,False,-0.1923741188049315,-0.008383676528930462
51,580490,581842,2.169209421157837,8.230505942128316,False,2.044754501342774,5.045529651669339,2.024269874572754,13.114146531919213,2.0446864814758303,11.897450716895612,False,-0.12445491981506285,0.02041660690307623
52,589696,590355,2.2612547988891603,6.65908235856379,False,1.9839367294311523,11.967403771665392,2.1377959480285647,16.254346605695797,2.0252339057922364,16.167002311048766,False,-0.27731806945800797,-0.11256204223632826
53,615761,616209,1.914220188140869,3.003894471484876,False,1.9418100547790527,8.939126933313558,2.083531940460205,17.650659099750673,2.060584369659424,11.394822852890954,False,0.027589866638183747,-0.022947570800781136
54,616799,617716,1.9774587974548337,13.769779890581287,False,2.030052398681641,10.960331587596313,1.9174047584533693,12.445466578700657,1.894995754241943,10.593246529403187,False,0.05259360122680734,-0.02240900421142622
55,628683,628961,2.3710984935760497,8.213489053711875,False,1.9951673030853272,12.33957967557733,1.992339178085327,11.858616748064494,2.0588039512634277,9.442740675459346,False,-0.37593119049072254,0.06646477317810073
56,632481,632785,2.025560600280762,4.841318006599313,False,1.9761633529663087,12.92576024859422,1.9562097301483152,10.452276937681322,1.9559347076416018,5.676201203993203,False,-0.049397247314453274,-0.0002750225067134071
57,633299,633938,1.9464393692016602,13.407999529924673,False,1.93091485786438,8.114734617041272,2.0549042282104493,11.385926198919849,2.0290744323730467,4.340480060332009,False,-0.015524511337280167,-0.025829795837402525
58,662470,664876,2.149286067962646,7.2479432549871925,False,2.0023991508483885,14.759289966511332,1.9125743789672853,2.1935859264585296,1.9055302963256835,2.174604034921421,True,-0.14688691711425772,-0.007044082641601834
59,666853,667978,1.8408831214904786,4.394741438354963,False,1.8470622901916505,2.820423789212454,2.2277472381591794,6.9989406660934135,2.385596256256104,6.423207106897204,False,0.0061791687011718555,0.15784901809692453
60,678006,679267,1.6029798564910889,8.40291077814097,False,1.8760825424194336,9.677688014070586,2.1420367012023926,9.96866737310718,2.192450002670288,7.893219341320867,False,0.27310268592834475,0.050413301467895355
61,687431,688785,1.9397101306915285,7.379724574066647,False,1.940255996704102,10.393087994898385,2.0899968910217286,9.835238077717069,2.2209628753662107,7.60974670370617,False,0.0005458660125734482,0.13096598434448214
62,699932,700917,1.9503232307434084,15.886116386384703,False,2.0553192787170413,8.18963825870259,2.004492170333862,3.3474345579657916,1.9841754302978516,1.9492737855893276,True,0.10499604797363293,-0.020316740036010472
63,709573,710883,2.0832184527782687,8.081055305251398,False,1.9785775604248048,14.035822134374364,1.9008977069854733,9.611979838367443,2.1230113258361816,6.782046394035186,False,-0.10464089235346385,0.22211361885070824
64,721297,722110,2.3529314689636234,6.1315713036702775,False,1.9682688217163085,13.952346905199102,1.888392436981201,7.57985147649585,1.9576160564422604,12.584419425883187,False,-0.3846626472473149,0.06922361946105937
65,722723,724295,1.9460748748779297,9.241023410989039,False,1.8895695533752446,9.86989128611609,1.833483144760132,9.750617657581056,1.9579073047637936,8.443306099952343,False,-0.05650532150268517,0.12442416000366152
66,739227,740462,2.002525827407837,9.924147774328071,False,1.8803019638061522,13.397170851077663,2.1688932342529297,11.047275649439008,2.2925673389434813,8.506128085725965,False,-0.12222386360168458,0.12367410469055162
67,777843,779468,2.314883338928223,6.7026675556039095,False,2.1450959625244144,13.182874547678205,2.0042403297424314,12.583485903139659,2.1700776047176786,14.705459015868453,False,-0.16978737640380848,0.16583727497524725
68,787336,789575,2.094673107147216,10.23140383070574,False,2.0496614036560055,14.461180635234603,2.137295133590698,10.436344324966816,2.0700735740661624,7.295764688564716,False,-0.04501170349121075,-0.06722155952453557
69,802699,803763,1.902970760345459,12.466764202414256,False,1.9550115566253663,17.33172041913932,1.884207536697388,8.050918079409238,2.1014452781677244,9.643408590932708,False,0.05204079627990721,0.21723774147033637
70,809884,810584,1.8989998493194578,18.02221735256929,False,1.8515529422760009,17.469590167362252,2.085384956359863,19.188052778606586,1.9554737873077392,11.904252451269862,False,-0.04744690704345689,-0.12991116905212396
71,822838,824064,2.2103898658752446,8.537977649432941,False,2.1038582878112795,15.640187281490034,2.092908248901367,10.428162949399866,2.194110239028931,9.417468950021693,False,-0.10653157806396507,0.10120199012756403
72,833857,835027,2.084534297943115,7.117780612902338,False,1.9449330863952639,12.503746176868052,2.0653097286224362,15.64853499953982,2.3372011547088625,12.876634738793474,False,-0.13960121154785132,0.27189142608642625
73,851658,854339,2.047769161224365,8.3273457554808,False,1.9189433898925783,8.7263347801562,2.0907721977233886,7.807996596690225,1.9059454536437987,11.738269085533966,False,-0.12882577133178685,-0.18482674407958988
74,861748,862515,1.7544077091217043,5.658962600244354,False,1.8818826751708988,13.122514360024367,2.07640913772583,1.9451429385970334,2.040352840423584,3.413350744605815,False,0.1274749660491945,-0.0360562973022458
75,864054,864749,2.0731425971984865,5.325464589494949,False,2.1154457664489748,11.602974752407349,2.0441697998046875,8.329835118730417,2.001804941177368,11.373837703102206,False,0.04230316925048827,-0.042364858627319535
76,881738,883261,2.446498252868652,7.396089211288276,False,2.131012767791748,11.704438627726544,2.080748916625977,17.117344379430307,1.936592662811279,11.466168845751012,False,-0.31548548507690377,-0.1441562538146981
77,902802,904683,2.0013807926177978,9.675782305857668,False,1.9616053085327148,9.958953140041185,2.04021134185791,16.663396007066183,1.940746923446655,16.561456679812874,False,-0.039775484085083024,-0.0994644184112552
78,927747,929309,2.193590836996561,10.564615783122722,False,1.9942019844055172,9.882364371083899,1.8966192893981932,11.19351327197986,2.007470453262329,10.677132744502355,False,-0.19938885259104366,0.11085116386413585
79,937595,938793,2.1425429058074945,8.805711040175737,False,1.9770711975097655,7.548386452010871,2.079576642990112,15.64939815075449,1.9852558822631834,14.107668194242876,False,-0.16547170829772906,-0.09432076072692874
80,939565,940243,1.948121395111084,11.75587830928563,False,1.99183528137207,14.939534439224257,2.0024671173095703,9.801677727205202,2.13049353228675,6.251784584306304,False,0.043713886260986046,0.12802641497717993
81,948783,950582,2.1843852782736013,10.70663641450134,False,2.1374398994445802,10.065819301838877,1.9486259651184081,16.249251957457254,2.0060234089090367,11.625249379679804,False,-0.046945378829021056,0.05739744379062861
82,957312,958978,2.164709933800033,8.282266823366543,False,2.0083022022247317,5.015863637918281,1.9385579624176024,16.34375946431179,1.770319160461426,9.255310422890071,False,-0.1564077315753014,-0.16823880195617646
83,970802,971309,2.1819153900146486,10.985525764995177,False,2.1033645210266116,16.62897548448153,2.0295021400451665,12.236315680151687,2.2155051912580217,16.989182876541438,False,-0.07855086898803698,0.1860030512128552
84,997357,1002096,1.9108344841003415,3.2282705356335772,False,1.8985802879333498,3.223717271805682,2.08566552734375,17.667832439469226,2.050645439147949,10.91818086254186,False,-0.012254196166991749,-0.03502008819580116
85,1005583,1006050,1.857851547241211,8.805298052328475,False,1.9433239021301267,10.020766448252465,1.869833326339722,7.2322226878138025,1.8952716083526613,6.319914858246403,False,0.0854723548889158,0.025438282012939295
86,1013775,1014145,2.28434906578064,9.58509901841294,False,1.9512025451660155,9.668396512036432,2.063166847229004,17.38341465443034,2.015225593566895,17.628900394452874,False,-0.33314652061462424,-0.04794125366210933
87,1023257,1023797,2.1873353859812945,7.518808153668624,False,2.0096620407104497,9.067202172940734,2.082377655029297,23.461580156513463,2.0488605346679685,11.52692470726171,False,-0.17767334527084477,-0.0335171203613287
88,1038666,1040143,1.95210103225708,3.76475047098032,False,1.9481458435058598,2.635783035698266,2.007231071472168,12.976827482197272,1.999542526245117,10.243933065513076,False,-0.00395518875122014,-0.007688545227051202
89,1051876,1052383,1.9419623146057128,9.048314175170947,False,1.976612071990967,11.476035118099704,1.9988991146087645,12.594613635729997,2.0134624252319338,10.893028942496109,False,0.03464975738525422,0.01456331062316929
90,1079564,1081420,1.906657596588135,9.957844831669625,False,1.9444897384643554,7.754629786195241,2.0540812606811527,15.75447667083783,2.0698440132141114,9.653037976482095,False,0.037832141876220415,0.015762752532958668
91,1114817,1116550,2.0331884689331057,10.173656826563871,False,2.039732856750488,10.270502510237906,2.0823414764404298,15.015625543858368,1.9853981819152833,10.93289205096674,False,0.006544387817382535,-0.0969432945251465
92,1131590,1134176,1.9533437938690188,9.547307618179879,False,1.8183399028778076,9.75485962022424,1.876488416671753,12.3892525948459,1.8505702075958252,6.291951224429831,False,-0.13500389099121124,-0.02591820907592779
93,1161133,1162585,2.1592265815734866,7.5908819534077665,False,2.0465551261901855,14.6991981867131,1.9499713287353515,8.645730082770202,1.8557272720336917,6.904931681024738,False,-0.11267145538330103,-0.0942440567016598
94,1170826,1173337,1.740873701095581,6.057997988592681,False,1.7495411796569824,5.0255443007717355,2.025429691314697,7.763935293981159,2.121118516921997,8.033646085012837,False,0.008667478561401376,0.09568882560729985
95,1186527,1187176,1.9012927951812744,6.263015174283414,False,1.9245632286071777,11.325363530252666,2.049194129943848,11.000396938728517,2.0080044288635257,5.067557902488012,False,0.023270433425903292,-0.04118970108032238
96,1190732,1191867,1.8494593391418455,3.4956153206157516,False,1.8263018131256101,7.536934740145345,1.9477680053710937,9.19153594042038,2.0413445854187016,7.175176807382813,False,-0.02315752601623533,0.09357658004760783
97,1205299,1205625,2.0960714568262517,9.137726740026382,False,1.9447384471893314,7.818205732604008,1.9006774978637693,6.078167005184699,2.035726716995239,13.88767087142244,False,-0.1513330096369203,0.13504921913146983
98,1206199,1208057,1.768168239593506,3.582851043243084,False,1.8307771492004397,5.156144853329473,1.8201619720458984,16.58071235066388,1.7562977962493895,10.319246440756304,False,0.06260890960693355,-0.06386417579650883
99,1213469,1215001,1.8626697978973386,12.472264351499884,False,1.8863848857879644,12.507652384413031,1.946054500579834,9.414084983259723,2.1483407249450686,7.222552749504963,False,0.02371508789062582,0.20228622436523458
100,1232657,1233304,2.097038066864014,13.208951035764219,False,2.0352582664489742,9.96419686214057,2.061972099304199,10.95893039356514,1.958231466293335,10.405120452644036,False,-0.06177980041503961,-0.10374063301086389
101,1243017,1243925,2.2714820480346685,7.781388405610085,False,2.0157492675781254,11.537661746862726,2.021178995132446,13.158593420633025,2.0443124389648437,8.707417530969462,False,-0.255732780456543,0.02313344383239757
102,1259484,1260920,2.0246963652697474,9.98667628894441,False,1.9366679763793948,12.19285601959546,2.0466195144653323,7.738278613562961,1.945182030375411,10.75266395086048,False,-0.08802838889035258,-0.10143748408992126
103,1281694,1283581,1.6794273853302002,4.3783299093601755,False,1.6948029766082764,4.565571468523949,1.9324050445556642,12.260015531208774,2.080712833404541,8.749148251956223,False,0.015375591278076195,0.14830778884887685
104,1307411,1308789,2.054719474098899,7.972158763062521,False,1.9298261585235597,8.603825174926419,1.954334915161133,17.658438469200835,1.921308855056763,12.84799235712198,False,-0.12489331557533956,-0.033026060104369925
105,1317339,1318181,1.902598318099976,15.967879189864147,False,1.9465788707733154,20.681443568682067,1.6119262638092038,17.56338477140215,1.7702758808135988,12.520044519758285,False,0.043980552673339446,0.15834961700439498
106,1324507,1326490,1.9317594223022463,8.986333130586466,False,2.0014823837280273,10.67405002840739,2.091774669647217,7.41146564553603,1.9739451599121096,8.604270848247516,False,0.06972296142578105,-0.1178295097351072
107,1351390,1353006,1.98237366104126,7.6205433119926145,False,1.9506630249023436,8.21858858590835,2.0209868392944337,6.370390193118876,2.125126148223877,7.631797811586947,False,-0.03171063613891634,0.10413930892944334
108,1368267,1370336,2.213781283764129,7.633544762024013,False,2.0555997161865234,14.716248885675633,2.0257772979736326,12.251484549121404,2.073960475921631,7.7870313369619995,False,-0.1581815675776057,0.04818317794799842
109,1379450,1380517,2.425244617462158,8.68718239095621,False,2.0994476852416994,8.753594617935613,1.9401235885620116,14.869751903062658,1.952160175323486,17.303665051869963,False,-0.3257969322204586,0.012036586761474455
110,1387505,1389203,1.9916671791076659,9.218252393771856,False,1.9474685325622556,9.630080535915416,2.0118072700500487,12.005772530529391,1.9540729179382326,14.284385565528249,False,-0.04419864654541028,-0.0577343521118161
111,1402292,1403387,2.238820747375488,9.732644737962438,False,1.9946068382263187,8.476384197373257,1.8809877700805666,19.813390293578518,1.8627798843383792,11.684562844628147,False,-0.24421390914916952,-0.018207885742187457
112,1415511,1416586,2.372589920506333,9.292156050983435,False,2.11114847946167,14.515170056502116,2.037682445526123,19.305942896931786,1.9507858142852783,11.970819653822662,False,-0.26144144104466305,-0.08689663124084457
113,1424700,1425515,2.090067521186724,10.100134760843568,False,2.0295980186462397,7.952911320286067,2.01555145072937,18.671910092027016,1.9667610664367678,8.567352873735235,False,-0.06046950254048422,-0.048790384292602296
114,1431923,1432745,2.349846252441406,404.55011550539444,False,2.0853021945953367,8.853115884123735,2.070870342254639,14.86869665124996,2.0885568542480466,10.055594993794921,False,-0.26454405784606916,0.01768651199340754
115,1447981,1449567,2.170969255003211,10.21925554363858,False,2.0110899848937986,6.880248382521995,1.9362959632873538,18.638343689286483,1.870998207092285,13.060365033828553,False,-0.15987927010941227,-0.06529775619506872
116,1451643,1452156,1.6186695156097413,6.994024396300001,False,1.7715474529266357,10.401464115826709,1.8201407775878906,9.812369873294042,1.7926560173034671,9.51046760446128,False,0.15287793731689447,-0.027484760284423482
117,1467099,1468551,1.889598747253418,9.261842047565986,False,1.8909662342071534,9.003861380287347,2.064425113677978,9.912456568241774,2.217881460189819,9.553804041209196,False,0.0013674869537354528,0.1534563465118408
118,1477774,1480351,2.0890465093213457,9.07899625415042,False,1.95424171257019,8.028101295461637,1.9141753444671634,11.826131268737255,1.8716078262329099,12.020589507632291,False,-0.13480479675115564,-0.04256751823425353
119,1491087,1492059,2.26949578666687,7.556520764752581,False,2.083388370513916,14.245935062435178,1.9514351234436034,20.524432272285647,1.9538700027465818,15.008016893363221,False,-0.18610741615295412,0.0024348793029784765
120,1497792,1499325,2.266737341039321,8.555499957372596,False,2.130164894104004,11.797932283768393,2.0242907142639166,11.505700321491487,1.9381333827972411,9.200874504699327,False,-0.1365724469353169,-0.08615733146667548
121,1507411,1508757,2.170314067840576,8.268400118854554,False,1.9668774375915528,7.9006155143990435,1.8497402439117432,8.696390413930002,1.9376001682281494,7.934384285866231,False,-0.20343663024902336,0.08785992431640621
122,1525024,1526633,2.2254065074920657,8.238270420531812,False,2.0130937423706055,10.790246578515328,2.029161106109619,13.314246170252082,1.9924165301852756,13.178509237900373,False,-0.21231276512146025,-0.03674457592434344
123,1544960,1546540,1.977822498321533,10.837474479401465,False,1.9239751319885254,8.791966275619494,1.9795779170989989,10.403857785762334,1.97246643447876,7.7944030866621485,False,-0.05384736633300746,-0.007111482620238974
124,1560967,1561519,1.89860154914856,9.453152270241736,False,1.927140453338623,10.495384975464653,1.9697678680419919,2.873552956841159,1.9477266960144042,2.1773418660353325,True,0.028538904190062997,-0.022041172027587708
125,1564964,1566452,1.8614168472290045,2.0248483766261627,True,1.8525249824523926,4.507323652059819,2.0137290382385253,12.776271554593615,2.118155345916748,8.390757400960766,False,-0.008891864776611857,0.10442630767822259
126,1594200,1595479,1.9284034290313725,9.189094020914979,False,1.9828447837829588,8.387863467764282,2.1609030017852784,10.268205110231017,2.024642255783081,9.347683999328563,False,0.05444135475158629,-0.1362607460021974
127,1672778,1674571,2.1208964824676517,8.07338603385688,False,1.8765542392730714,6.458954518804351,1.8651002407073978,10.657929226123688,1.7998882942199708,11.856299399829341,False,-0.2443422431945803,-0.06521194648742701
128,1686216,1687749,2.2171695172786707,8.548043790473317,False,1.9908575992584228,8.309433567439882,1.9789190521240232,13.793381385771928,1.9572331581115718,13.514727739638591,False,-0.22631191802024797,-0.021685894012451357
129,1695325,1697450,2.2547855472564695,9.635421890643226,False,2.041757843017578,7.1021645714293085,2.0074007987976077,2.866842511705382,1.8400699310302733,9.463179974640397,False,-0.2130277042388915,-0.1673308677673344
130,1704730,1706277,2.120595176696777,6.991528605200873,False,2.0763768959045406,9.634927945967,1.9749842433929445,8.224358436072267,1.8863513374328613,11.044759520552168,False,-0.04421828079223644,-0.08863290596008322
